# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z NetRecombination SRHRecombination 
-0.333322 0.0825136 -1.0363 -0.0960639 -0.932436 2.14097 2.73719e+16 9.40891e+17 1417 470.5 1.70267 0 0 90.5906 0 0 96.1217 0 0 2.74064e+23 2.74064e+23 
-0.290189 0.0825209 -1.03629 -0.096001 -0.932431 2.14096 2.74307e+16 9.40945e+17 1417 470.5 1.70067 0 0 90.7802 0 0 95.9321 0 0 2.74648e+23 2.74648e+23 
-0.247484 0.0825282 -1.03628 -0.0959388 -0.932425 2.14095 2.74891e+16 9.40999e+17 1417 470.5 1.6987 0 0 90.9683 0 0 95.7439 0 0 2.75228e+23 2.75228e+23 
-0.205202 0.0825354 -1.03628 -0.0958772 -0.932419 2.14095 2.75471e+16 9.41053e+17 1417 470.5 1.69669 0 0 91.155 0 0 95.5573 0 0 2.75803e+23 2.75803e+23 
-0.163339 0.0825425 -1.03627 -0.0958161 -0.932413 2.14094 2.76046e+16 9.41106e+17 1417 470.5 1.69009 0 0 91.3402 0 0 95.3721 0 0 2.76374e+23 2.76374e+23 
-0.121892 0.0825495 -1.03626 -0.0957557 -0.932408 2.14093 2.76616e+16 9.41157e+17 1417 470.5 1.18254 0 0 91.5239 0 0 95.1884 0 0 2.76941e+23 2.76941e+23 
-0.0808559 0.0825523 -1.03626 -0.0956959 -0.932402 2.14093 2.77227e+16 9.4106e+17 1417 470.5 -52.6359 0 0 91.7062 0 0 95.0061 0 0 2.77546e+23 2.77546e+23 
-0.0402268 0.0821239 -1.03669 -0.0956372 -0.932397 2.14136 2.82497e+16 9.25496e+17 1417 470.5 -5627.35 0 0 91.8885 0 0 94.8238 0 0 2.82733e+23 2.82733e+23 
0 0.0374939 -1.08132 -0.0956198 -0.932388 2.18599 1.58608e+17 1.65457e+17 1417 470.5 -11094.6 0 0 91.9796 0 0 94.7327 0 0 1.24415e+24 1.24415e+24 
0 0.0374939 -1.08132 -0.0956198 -0.932388 2.18599 1.58608e+17 1.65457e+17 1417 470.5 -10983.1 0 0 92.7815 0 0 93.9308 0 0 1.24415e+24 1.24415e+24 
0.0402268 -0.0066874 -1.1255 -0.0956166 -0.932336 2.23017 8.68192e+17 2.99231e+16 1417 470.5 -5571.52 0 0 93.0727 0 0 93.6396 0 0 9.036e+23 9.036e+23 
0.0808559 -0.00711749 -1.12593 -0.0956147 -0.932166 2.2306 8.82657e+17 2.92366e+16 1417 470.5 -52.88 0 0 93.6553 0 0 93.057 0 0 8.86426e+23 8.86426e+23 
0.121892 -0.00711491 -1.12593 -0.0956128 -0.931993 2.2306 8.82635e+17 2.90442e+16 1417 470.5 1.13191 0 0 94.2363 0 0 92.4759 0 0 8.81167e+23 8.81167e+23 
0.163339 -0.00710811 -1.12592 -0.0956108 -0.931818 2.23059 8.82471e+17 2.88558e+16 1417 470.5 1.64261 0 0 94.8198 0 0 91.8925 0 0 8.75997e+23 8.75997e+23 
0.205202 -0.00710123 -1.12591 -0.0956088 -0.931641 2.23058 8.82306e+17 2.86667e+16 1417 470.5 1.64329 0 0 95.4056 0 0 91.3067 0 0 8.70802e+23 8.70802e+23 
0.247484 -0.00709429 -1.12591 -0.0956068 -0.931462 2.23058 8.8214e+17 2.84769e+16 1417 470.5 1.63918 0 0 95.9937 0 0 90.7186 0 0 8.65582e+23 8.65582e+23 
0.290189 -0.0070873 -1.1259 -0.0956047 -0.931282 2.23057 8.81973e+17 2.82865e+16 1417 470.5 1.63501 0 0 96.5842 0 0 90.1281 0 0 8.60337e+23 8.60337e+23 
0.333322 -0.00708025 -1.12589 -0.0956027 -0.9311 2.23056 8.81806e+17 2.80954e+16 1417 470.5 1.63081 0 0 97.1769 0 0 89.5354 0 0 8.55067e+23 8.55067e+23 
0.376887 -0.00707316 -1.12589 -0.0956005 -0.930915 2.23056 8.81638e+17 2.79036e+16 1417 470.5 1.6266 0 0 97.7719 0 0 88.9404 0 0 8.49772e+23 8.49772e+23 
0.420888 -0.00706601 -1.12588 -0.0955984 -0.930729 2.23055 8.8147e+17 2.77112e+16 1417 470.5 1.62237 0 0 98.3691 0 0 88.3432 0 0 8.44453e+23 8.44453e+23 
0.46533 -0.00705881 -1.12587 -0.0955962 -0.930541 2.23054 8.81301e+17 2.75182e+16 1417 470.5 1.61812 0 0 98.9685 0 0 87.7438 0 0 8.39109e+23 8.39109e+23 
0.510218 -0.00705155 -1.12586 -0.095594 -0.930351 2.23053 8.81132e+17 2.73245e+16 1417 470.5 1.61385 0 0 99.57 0 0 87.1423 0 0 8.33741e+23 8.33741e+23 
0.555555 -0.00704425 -1.12586 -0.0955917 -0.93016 2.23053 8.80962e+17 2.71302e+16 1417 470.5 1.60956 0 0 100.174 0 0 86.5386 0 0 8.2835e+23 8.2835e+23 
0.601346 -0.00703689 -1.12585 -0.0955894 -0.929966 2.23052 8.80791e+17 2.69353e+16 1417 470.5 1.60526 0 0 100.779 0 0 85.9329 0 0 8.22935e+23 8.22935e+23 
0.647595 -0.00702947 -1.12584 -0.0955871 -0.92977 2.23051 8.8062e+17 2.67398e+16 1417 470.5 1.60094 0 0 101.387 0 0 85.3251 0 0 8.17497e+23 8.17497e+23 
0.694308 -0.007022 -1.12583 -0.0955847 -0.929572 2.2305 8.80449e+17 2.65438e+16 1417 470.5 1.5966 0 0 101.997 0 0 84.7153 0 0 8.12035e+23 8.12035e+23 
0.741489 -0.00701448 -1.12583 -0.0955823 -0.929373 2.2305 8.80277e+17 2.63471e+16 1417 470.5 1.59224 0 0 102.609 0 0 84.1036 0 0 8.06552e+23 8.06552e+23 
0.789142 -0.0070069 -1.12582 -0.0955798 -0.929171 2.23049 8.80104e+17 2.615e+16 1417 470.5 1.58786 0 0 103.222 0 0 83.4899 0 0 8.01045e+23 8.01045e+23 
0.837273 -0.00699927 -1.12581 -0.0955773 -0.928967 2.23048 8.79932e+17 2.59522e+16 1417 470.5 1.58347 0 0 103.838 0 0 82.8743 0 0 7.95517e+23 7.95517e+23 
0.885886 -0.00699159 -1.1258 -0.0955748 -0.928761 2.23047 8.79758e+17 2.5754e+16 1417 470.5 1.57906 0 0 104.455 0 0 82.2569 0 0 7.89967e+23 7.89967e+23 
0.934986 -0.00698384 -1.1258 -0.0955722 -0.928553 2.23047 8.79584e+17 2.55553e+16 1417 470.5 1.57464 0 0 105.075 0 0 81.6376 0 0 7.84395e+23 7.84395e+23 
0.984577 -0.00697605 -1.12579 -0.0955696 -0.928343 2.23046 8.7941e+17 2.5356e+16 1417 470.5 1.57019 0 0 105.696 0 0 81.0166 0 0 7.78802e+23 7.78802e+23 
1.03467 -0.00696819 -1.12578 -0.0955669 -0.92813 2.23045 8.79235e+17 2.51563e+16 1417 470.5 1.56574 0 0 106.318 0 0 80.3939 0 0 7.73188e+23 7.73188e+23 
1.08526 -0.00696028 -1.12577 -0.0955642 -0.927916 2.23044 8.7906e+17 2.49561e+16 1417 470.5 1.56126 0 0 106.943 0 0 79.7694 0 0 7.67554e+23 7.67554e+23 
1.13635 -0.00695232 -1.12576 -0.0955615 -0.927699 2.23043 8.78885e+17 2.47555e+16 1417 470.5 1.55677 0 0 107.569 0 0 79.1434 0 0 7.619e+23 7.619e+23 
1.18796 -0.00694429 -1.12576 -0.0955587 -0.92748 2.23043 8.78709e+17 2.45544e+16 1417 470.5 1.55227 0 0 108.197 0 0 78.5158 0 0 7.56226e+23 7.56226e+23 
1.24009 -0.00693621 -1.12575 -0.0955559 -0.927259 2.23042 8.78533e+17 2.43529e+16 1417 470.5 1.54775 0 0 108.826 0 0 77.8866 0 0 7.50532e+23 7.50532e+23 
1.29273 -0.00692808 -1.12574 -0.095553 -0.927036 2.23041 8.78356e+17 2.4151e+16 1417 470.5 1.54322 0 0 109.456 0 0 77.2559 0 0 7.4482e+23 7.4482e+23 
1.34591 -0.00691988 -1.12573 -0.09555 -0.92681 2.2304 8.78179e+17 2.39487e+16 1417 470.5 1.53867 0 0 110.088 0 0 76.6238 0 0 7.39089e+23 7.39089e+23 
1.39962 -0.00691163 -1.12572 -0.0955471 -0.926582 2.23039 8.78002e+17 2.37461e+16 1417 470.5 1.53411 0 0 110.722 0 0 75.9903 0 0 7.3334e+23 7.3334e+23 
1.45386 -0.00690332 -1.12572 -0.0955441 -0.926352 2.23039 8.77824e+17 2.35431e+16 1417 470.5 1.52954 0 0 111.357 0 0 75.3555 0 0 7.27573e+23 7.27573e+23 
1.50865 -0.00689496 -1.12571 -0.095541 -0.926119 2.23038 8.77647e+17 2.33398e+16 1417 470.5 1.52495 0 0 111.993 0 0 74.7193 0 0 7.21789e+23 7.21789e+23 
1.56399 -0.00688653 -1.1257 -0.0955379 -0.925884 2.23037 8.77469e+17 2.31361e+16 1417 470.5 1.52035 0 0 112.63 0 0 74.0819 0 0 7.15987e+23 7.15987e+23 
1.61988 -0.00687804 -1.12569 -0.0955347 -0.925647 2.23036 8.7729e+17 2.29321e+16 1417 470.5 1.51574 0 0 113.269 0 0 73.4434 0 0 7.1017e+23 7.1017e+23 
1.67633 -0.0068695 -1.12568 -0.0955315 -0.925407 2.23035 8.77112e+17 2.27279e+16 1417 470.5 1.51112 0 0 113.909 0 0 72.8037 0 0 7.04336e+23 7.04336e+23 
1.73335 -0.0068609 -1.12567 -0.0955282 -0.925165 2.23034 8.76933e+17 2.25234e+16 1417 470.5 1.50648 0 0 114.549 0 0 72.163 0 0 6.98487e+23 6.98487e+23 
1.79094 -0.00685224 -1.12566 -0.0955249 -0.92492 2.23033 8.76754e+17 2.23186e+16 1417 470.5 1.50183 0 0 115.191 0 0 71.5212 0 0 6.92623e+23 6.92623e+23 
1.8491 -0.00684351 -1.12566 -0.0955215 -0.924673 2.23033 8.76574e+17 2.21137e+16 1417 470.5 1.49718 0 0 115.834 0 0 70.8785 0 0 6.86744e+23 6.86744e+23 
1.90785 -0.00683473 -1.12565 -0.0955181 -0.924423 2.23032 8.76395e+17 2.19085e+16 1417 470.5 1.49251 0 0 116.477 0 0 70.2349 0 0 6.80852e+23 6.80852e+23 
1.96719 -0.00682589 -1.12564 -0.0955146 -0.92417 2.23031 8.76215e+17 2.17031e+16 1417 470.5 1.48783 0 0 117.122 0 0 69.5904 0 0 6.74945e+23 6.74945e+23 
2.02712 -0.00681699 -1.12563 -0.095511 -0.923915 2.2303 8.76036e+17 2.14976e+16 1417 470.5 1.48314 0 0 117.767 0 0 68.9452 0 0 6.69026e+23 6.69026e+23 
2.08765 -0.00680802 -1.12562 -0.0955075 -0.923658 2.23029 8.75856e+17 2.12919e+16 1417 470.5 1.47845 0 0 118.413 0 0 68.2992 0 0 6.63094e+23 6.63094e+23 
2.14878 -0.006799 -1.12561 -0.0955038 -0.923398 2.23028 8.75676e+17 2.10861e+16 1417 470.5 1.47374 0 0 119.06 0 0 67.6526 0 0 6.5715e+23 6.5715e+23 
2.21053 -0.00678991 -1.1256 -0.0955001 -0.923135 2.23027 8.75496e+17 2.08801e+16 1417 470.5 1.46903 0 0 119.707 0 0 67.0054 0 0 6.51195e+23 6.51195e+23 
2.2729 -0.00678077 -1.12559 -0.0954963 -0.922869 2.23026 8.75315e+17 2.06741e+16 1417 470.5 1.46431 0 0 120.355 0 0 66.3577 0 0 6.45229e+23 6.45229e+23 
2.33589 -0.00677156 -1.12558 -0.0954925 -0.922601 2.23025 8.75135e+17 2.0468e+16 1417 470.5 1.45958 0 0 121.003 0 0 65.7095 0 0 6.39253e+23 6.39253e+23 
2.39952 -0.00676229 -1.12557 -0.0954886 -0.92233 2.23024 8.74955e+17 2.02619e+16 1417 470.5 1.45485 0 0 121.651 0 0 65.0609 0 0 6.33267e+23 6.33267e+23 
2.46378 -0.00675295 -1.12557 -0.0954847 -0.922056 2.23024 8.74775e+17 2.00557e+16 1417 470.5 1.4501 0 0 122.3 0 0 64.412 0 0 6.27272e+23 6.27272e+23 
2.52868 -0.00674356 -1.12556 -0.0954807 -0.92178 2.23023 8.74594e+17 1.98496e+16 1417 470.5 1.44536 0 0 122.949 0 0 63.7629 0 0 6.21269e+23 6.21269e+23 
2.59424 -0.0067341 -1.12555 -0.0954766 -0.9215 2.23022 8.74414e+17 1.96434e+16 1417 470.5 1.4406 0 0 123.599 0 0 63.1135 0 0 6.15257e+23 6.15257e+23 
2.66045 -0.00672458 -1.12554 -0.0954725 -0.921218 2.23021 8.74234e+17 1.94374e+16 1417 470.5 1.43585 0 0 124.248 0 0 62.464 0 0 6.09239e+23 6.09239e+23 
2.72732 -0.00671499 -1.12553 -0.0954683 -0.920933 2.2302 8.74054e+17 1.92313e+16 1417 470.5 1.43109 0 0 124.898 0 0 61.8145 0 0 6.03214e+23 6.03214e+23 
2.79487 -0.00670534 -1.12552 -0.095464 -0.920645 2.23019 8.73874e+17 1.90254e+16 1417 470.5 1.42632 0 0 125.547 0 0 61.1649 0 0 5.97183e+23 5.97183e+23 
2.86309 -0.00669563 -1.12551 -0.0954597 -0.920354 2.23018 8.73694e+17 1.88195e+16 1417 470.5 1.42155 0 0 126.197 0 0 60.5155 0 0 5.91146e+23 5.91146e+23 
2.93199 -0.00668585 -1.1255 -0.0954553 -0.92006 2.23017 8.73514e+17 1.86138e+16 1417 470.5 1.41678 0 0 126.846 0 0 59.8662 0 0 5.85105e+23 5.85105e+23 
3.00159 -0.006676 -1.12549 -0.0954508 -0.919763 2.23016 8.73334e+17 1.84083e+16 1417 470.5 1.412 0 0 127.495 0 0 59.2172 0 0 5.7906e+23 5.7906e+23 
3.07188 -0.00666609 -1.12548 -0.0954463 -0.919463 2.23015 8.73155e+17 1.82029e+16 1417 470.5 1.40723 0 0 128.144 0 0 58.5685 0 0 5.73012e+23 5.73012e+23 
3.14287 -0.00665612 -1.12547 -0.0954417 -0.91916 2.23014 8.72975e+17 1.79977e+16 1417 470.5 1.40245 0 0 128.792 0 0 57.9201 0 0 5.66961e+23 5.66961e+23 
3.21458 -0.00664608 -1.12546 -0.095437 -0.918854 2.23013 8.72796e+17 1.77928e+16 1417 470.5 1.39767 0 0 129.44 0 0 57.2723 0 0 5.60908e+23 5.60908e+23 
3.287 -0.00663598 -1.12545 -0.0954323 -0.918545 2.23012 8.72617e+17 1.75881e+16 1417 470.5 1.3929 0 0 130.087 0 0 56.6249 0 0 5.54854e+23 5.54854e+23 
3.36015 -0.00662581 -1.12544 -0.0954274 -0.918232 2.23011 8.72438e+17 1.73837e+16 1417 470.5 1.38812 0 0 130.734 0 0 55.9782 0 0 5.488e+23 5.488e+23 
3.43404 -0.00661557 -1.12543 -0.0954226 -0.917917 2.2301 8.7226e+17 1.71795e+16 1417 470.5 1.38334 0 0 131.38 0 0 55.3321 0 0 5.42746e+23 5.42746e+23 
3.50866 -0.00660526 -1.12542 -0.0954176 -0.917598 2.23009 8.72082e+17 1.69757e+16 1417 470.5 1.37857 0 0 132.025 0 0 54.6868 0 0 5.36693e+23 5.36693e+23 
3.58403 -0.00659489 -1.12541 -0.0954126 -0.917276 2.23008 8.71904e+17 1.67723e+16 1417 470.5 1.3738 0 0 132.67 0 0 54.0424 0 0 5.30642e+23 5.30642e+23 
3.66016 -0.00658445 -1.1254 -0.0954074 -0.91695 2.23007 8.71726e+17 1.65692e+16 1417 470.5 1.36903 0 0 133.313 0 0 53.3989 0 0 5.24593e+23 5.24593e+23 
3.73704 -0.00657394 -1.12539 -0.0954022 -0.916622 2.23006 8.71549e+17 1.63665e+16 1417 470.5 1.36426 0 0 133.956 0 0 52.7564 0 0 5.18547e+23 5.18547e+23 
3.8147 -0.00656337 -1.12538 -0.095397 -0.916289 2.23005 8.71372e+17 1.61643e+16 1417 470.5 1.3595 0 0 134.597 0 0 52.1149 0 0 5.12506e+23 5.12506e+23 
3.89314 -0.00655272 -1.12537 -0.0953916 -0.915954 2.23004 8.71196e+17 1.59624e+16 1417 470.5 1.35475 0 0 135.238 0 0 51.4747 0 0 5.06469e+23 5.06469e+23 
3.97236 -0.00654201 -1.12535 -0.0953862 -0.915615 2.23002 8.71019e+17 1.57611e+16 1417 470.5 1.35 0 0 135.877 0 0 50.8357 0 0 5.00438e+23 5.00438e+23 
4.05237 -0.00653123 -1.12534 -0.0953807 -0.915273 2.23001 8.70844e+17 1.55602e+16 1417 470.5 1.34525 0 0 136.514 0 0 50.198 0 0 4.94414e+23 4.94414e+23 
4.13319 -0.00652037 -1.12533 -0.0953751 -0.914927 2.23 8.70669e+17 1.53599e+16 1417 470.5 1.34051 0 0 137.151 0 0 49.5617 0 0 4.88396e+23 4.88396e+23 
4.21482 -0.00650945 -1.12532 -0.0953694 -0.914577 2.22999 8.70494e+17 1.51601e+16 1417 470.5 1.33578 0 0 137.785 0 0 48.9269 0 0 4.82387e+23 4.82387e+23 
4.29726 -0.00649846 -1.12531 -0.0953637 -0.914224 2.22998 8.7032e+17 1.49609e+16 1417 470.5 1.33106 0 0 138.419 0 0 48.2937 0 0 4.76387e+23 4.76387e+23 
4.38053 -0.00648739 -1.1253 -0.0953578 -0.913868 2.22997 8.70146e+17 1.47623e+16 1417 470.5 1.32634 0 0 139.05 0 0 47.6621 0 0 4.70396e+23 4.70396e+23 
4.46463 -0.00647626 -1.12529 -0.0953519 -0.913508 2.22996 8.69973e+17 1.45643e+16 1417 470.5 1.32164 0 0 139.68 0 0 47.0323 0 0 4.64415e+23 4.64415e+23 
4.54958 -0.00646505 -1.12528 -0.0953458 -0.913144 2.22995 8.69801e+17 1.4367e+16 1417 470.5 1.31694 0 0 140.308 0 0 46.4043 0 0 4.58446e+23 4.58446e+23 
4.63538 -0.00645377 -1.12527 -0.0953397 -0.912776 2.22994 8.69629e+17 1.41703e+16 1417 470.5 1.31226 0 0 140.934 0 0 45.7782 0 0 4.5249e+23 4.5249e+23 
4.72203 -0.00644242 -1.12525 -0.0953335 -0.912405 2.22992 8.69457e+17 1.39743e+16 1417 470.5 1.30758 0 0 141.558 0 0 45.1541 0 0 4.46546e+23 4.46546e+23 
4.80956 -0.006431 -1.12524 -0.0953272 -0.912029 2.22991 8.69287e+17 1.37791e+16 1417 470.5 1.30292 0 0 142.18 0 0 44.5321 0 0 4.40616e+23 4.40616e+23 
4.89796 -0.0064195 -1.12523 -0.0953209 -0.91165 2.2299 8.69117e+17 1.35846e+16 1417 470.5 1.29827 0 0 142.8 0 0 43.9122 0 0 4.347e+23 4.347e+23 
4.98724 -0.00640793 -1.12522 -0.0953144 -0.911268 2.22989 8.68947e+17 1.33909e+16 1417 470.5 1.29363 0 0 143.418 0 0 43.2946 0 0 4.28801e+23 4.28801e+23 
5.07742 -0.00639628 -1.12521 -0.0953078 -0.910881 2.22988 8.68779e+17 1.3198e+16 1417 470.5 1.28901 0 0 144.033 0 0 42.6793 0 0 4.22917e+23 4.22917e+23 
5.16851 -0.00638456 -1.1252 -0.0953011 -0.91049 2.22987 8.68611e+17 1.30059e+16 1417 470.5 1.2844 0 0 144.646 0 0 42.0664 0 0 4.17051e+23 4.17051e+23 
5.2605 -0.00637277 -1.12519 -0.0952944 -0.910095 2.22986 8.68443e+17 1.28147e+16 1417 470.5 1.27981 0 0 145.256 0 0 41.456 0 0 4.11203e+23 4.11203e+23 
5.35342 -0.0063609 -1.12517 -0.0952875 -0.909696 2.22984 8.68277e+17 1.26244e+16 1417 470.5 1.27523 0 0 145.864 0 0 40.8482 0 0 4.05374e+23 4.05374e+23 
5.44727 -0.00634895 -1.12516 -0.0952806 -0.909294 2.22983 8.68111e+17 1.24349e+16 1417 470.5 1.27067 0 0 146.469 0 0 40.243 0 0 3.99565e+23 3.99565e+23 
5.54206 -0.00633693 -1.12515 -0.0952735 -0.908887 2.22982 8.67947e+17 1.22464e+16 1417 470.5 1.26613 0 0 147.072 0 0 39.6406 0 0 3.93776e+23 3.93776e+23 
5.63779 -0.00632483 -1.12514 -0.0952663 -0.908476 2.22981 8.67783e+17 1.20589e+16 1417 470.5 1.2616 0 0 147.671 0 0 39.041 0 0 3.88009e+23 3.88009e+23 
5.73449 -0.00631265 -1.12513 -0.0952591 -0.90806 2.2298 8.6762e+17 1.18723e+16 1417 470.5 1.25709 0 0 148.268 0 0 38.4443 0 0 3.82265e+23 3.82265e+23 
5.83216 -0.0063004 -1.12511 -0.0952517 -0.907641 2.22978 8.67457e+17 1.16867e+16 1417 470.5 1.25261 0 0 148.862 0 0 37.8507 0 0 3.76544e+23 3.76544e+23 
5.9308 -0.00628806 -1.1251 -0.0952442 -0.907217 2.22977 8.67296e+17 1.15022e+16 1417 470.5 1.24814 0 0 149.452 0 0 37.26 0 0 3.70847e+23 3.70847e+23 
6.03043 -0.00627565 -1.12509 -0.0952367 -0.906789 2.22976 8.67136e+17 1.13187e+16 1417 470.5 1.24369 0 0 150.04 0 0 36.6726 0 0 3.65175e+23 3.65175e+23 
6.13106 -0.00626316 -1.12508 -0.095229 -0.906356 2.22975 8.66976e+17 1.11363e+16 1417 470.5 1.23926 0 0 150.624 0 0 36.0884 0 0 3.59529e+23 3.59529e+23 
6.2327 -0.00625059 -1.12506 -0.0952212 -0.905919 2.22973 8.66818e+17 1.0955e+16 1417 470.5 1.23486 0 0 151.205 0 0 35.5075 0 0 3.5391e+23 3.5391e+23 
6.33535 -0.00623793 -1.12505 -0.0952133 -0.905478 2.22972 8.6666e+17 1.07749e+16 1417 470.5 1.23048 0 0 151.782 0 0 34.93 0 0 3.48318e+23 3.48318e+23 
6.43904 -0.0062252 -1.12504 -0.0952053 -0.905032 2.22971 8.66504e+17 1.05958e+16 1417 470.5 1.22612 0 0 152.356 0 0 34.356 0 0 3.42755e+23 3.42755e+23 
6.54376 -0.00621238 -1.12502 -0.0951971 -0.904582 2.22969 8.66348e+17 1.0418e+16 1417 470.5 1.22178 0 0 152.927 0 0 33.7856 0 0 3.37222e+23 3.37222e+23 
6.64953 -0.00619948 -1.12501 -0.0951889 -0.904126 2.22968 8.66194e+17 1.02413e+16 1417 470.5 1.21747 0 0 153.494 0 0 33.2188 0 0 3.31718e+23 3.31718e+23 
6.75636 -0.0061865 -1.125 -0.0951805 -0.903667 2.22967 8.6604e+17 1.00659e+16 1417 470.5 1.21319 0 0 154.057 0 0 32.6557 0 0 3.26246e+23 3.26246e+23 
6.86426 -0.00617343 -1.12499 -0.0951721 -0.903202 2.22966 8.65888e+17 9.89171e+15 1417 470.5 1.20893 0 0 154.616 0 0 32.0964 0 0 3.20805e+23 3.20805e+23 
6.97324 -0.00616028 -1.12497 -0.0951635 -0.902733 2.22964 8.65737e+17 9.71879e+15 1417 470.5 1.2047 0 0 155.171 0 0 31.541 0 0 3.15397e+23 3.15397e+23 
7.08331 -0.00614704 -1.12496 -0.0951548 -0.902259 2.22963 8.65587e+17 9.54716e+15 1417 470.5 1.20049 0 0 155.723 0 0 30.9895 0 0 3.10023e+23 3.10023e+23 
7.19449 -0.00613372 -1.12495 -0.095146 -0.901781 2.22962 8.65438e+17 9.37684e+15 1417 470.5 1.19631 0 0 156.27 0 0 30.442 0 0 3.04683e+23 3.04683e+23 
7.30678 -0.00612031 -1.12493 -0.095137 -0.901297 2.2296 8.6529e+17 9.20785e+15 1417 470.5 1.19216 0 0 156.814 0 0 29.8986 0 0 2.99378e+23 2.99378e+23 
7.42019 -0.00610681 -1.12492 -0.0951279 -0.900809 2.22959 8.65144e+17 9.04021e+15 1417 470.5 1.18804 0 0 157.353 0 0 29.3594 0 0 2.94109e+23 2.94109e+23 
7.53474 -0.00609322 -1.12491 -0.0951187 -0.900315 2.22958 8.64998e+17 8.87394e+15 1417 470.5 1.18395 0 0 157.888 0 0 28.8245 0 0 2.88877e+23 2.88877e+23 
7.65044 -0.00607955 -1.12489 -0.0951094 -0.899817 2.22956 8.64854e+17 8.70907e+15 1417 470.5 1.17989 0 0 158.419 0 0 28.2938 0 0 2.83683e+23 2.83683e+23 
7.76729 -0.00606579 -1.12488 -0.0951 -0.899313 2.22955 8.64711e+17 8.54561e+15 1417 470.5 1.17586 0 0 158.945 0 0 27.7675 0 0 2.78527e+23 2.78527e+23 
7.88532 -0.00605193 -1.12486 -0.0950904 -0.898804 2.22953 8.6457e+17 8.38358e+15 1417 470.5 1.17186 0 0 159.467 0 0 27.2456 0 0 2.7341e+23 2.7341e+23 
8.00453 -0.00603799 -1.12485 -0.0950807 -0.89829 2.22952 8.64429e+17 8.22301e+15 1417 470.5 1.16789 0 0 159.984 0 0 26.7283 0 0 2.68333e+23 2.68333e+23 
8.12493 -0.00602395 -1.12484 -0.0950709 -0.897771 2.22951 8.6429e+17 8.06391e+15 1417 470.5 1.16396 0 0 160.497 0 0 26.2155 0 0 2.63296e+23 2.63296e+23 
8.24654 -0.00600982 -1.12482 -0.0950609 -0.897247 2.22949 8.64153e+17 7.9063e+15 1417 470.5 1.16006 0 0 161.005 0 0 25.7074 0 0 2.58301e+23 2.58301e+23 
8.36937 -0.00599559 -1.12481 -0.0950508 -0.896717 2.22948 8.64016e+17 7.75019e+15 1417 470.5 1.15619 0 0 161.508 0 0 25.2039 0 0 2.53348e+23 2.53348e+23 
8.49343 -0.00598127 -1.12479 -0.0950406 -0.896182 2.22946 8.63881e+17 7.59561e+15 1417 470.5 1.15236 0 0 162.007 0 0 24.7053 0 0 2.48438e+23 2.48438e+23 
8.61872 -0.00596686 -1.12478 -0.0950302 -0.895641 2.22945 8.63747e+17 7.44258e+15 1417 470.5 1.14856 0 0 162.501 0 0 24.2114 0 0 2.43571e+23 2.43571e+23 
8.74528 -0.00595235 -1.12476 -0.0950197 -0.895095 2.22943 8.63615e+17 7.2911e+15 1417 470.5 1.14479 0 0 162.99 0 0 23.7224 0 0 2.38748e+23 2.38748e+23 
8.8731 -0.00593774 -1.12475 -0.0950091 -0.894543 2.22942 8.63484e+17 7.1412e+15 1417 470.5 1.14107 0 0 163.474 0 0 23.2384 0 0 2.3397e+23 2.3397e+23 
9.0022 -0.00592303 -1.12474 -0.0949983 -0.893986 2.22941 8.63354e+17 6.99288e+15 1417 470.5 1.13737 0 0 163.953 0 0 22.7593 0 0 2.29238e+23 2.29238e+23 
9.1326 -0.00590822 -1.12472 -0.0949874 -0.893423 2.22939 8.63226e+17 6.84618e+15 1417 470.5 1.13372 0 0 164.427 0 0 22.2853 0 0 2.24552e+23 2.24552e+23 
9.2643 -0.00589332 -1.12471 -0.0949763 -0.892854 2.22938 8.63099e+17 6.70109e+15 1417 470.5 1.1301 0 0 164.896 0 0 21.8164 0 0 2.19912e+23 2.19912e+23 
9.39732 -0.00587831 -1.12469 -0.0949651 -0.89228 2.22936 8.62974e+17 6.55763e+15 1417 470.5 1.12652 0 0 165.36 0 0 21.3526 0 0 2.1532e+23 2.1532e+23 
9.53168 -0.0058632 -1.12468 -0.0949537 -0.891699 2.22935 8.6285e+17 6.41582e+15 1417 470.5 1.12298 0 0 165.818 0 0 20.894 0 0 2.10775e+23 2.10775e+23 
9.66738 -0.00584798 -1.12466 -0.0949422 -0.891113 2.22933 8.62727e+17 6.27568e+15 1417 470.5 1.11947 0 0 166.272 0 0 20.4406 0 0 2.06279e+23 2.06279e+23 
9.80443 -0.00583266 -1.12465 -0.0949306 -0.890521 2.22932 8.62606e+17 6.1372e+15 1417 470.5 1.11601 0 0 166.72 0 0 19.9925 0 0 2.01832e+23 2.01832e+23 
9.94287 -0.00581724 -1.12463 -0.0949188 -0.889923 2.2293 8.62487e+17 6.00041e+15 1417 470.5 1.11258 0 0 167.163 0 0 19.5497 0 0 1.97435e+23 1.97435e+23 
10.0827 -0.00580171 -1.12461 -0.0949068 -0.889319 2.22928 8.62369e+17 5.86531e+15 1417 470.5 1.10919 0 0 167.6 0 0 19.1123 0 0 1.93088e+23 1.93088e+23 
